0,1,2,3
0.2016968667069273,0.8916835174056076,0.821705107793231,0.6035479727290699
0.0808073864078425,0.4502630505298493,0.2105235349595364,0.095
0.2100229006950235,0.0,0.2724976480019785,0.0
0.3834638615002412,0.0,0.1698052755674053,0.0
0.2302601530724721,0.0,0.1112669229739196,0.0
0.4561989461825323,0.0,0.1871372520790758,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
