0,1,2,3
1.613978110706073,0.0,0.0,0.0
1.6331667663687108,0.0,0.0,0.0
1.38432207836584,0.0,0.0,0.0
1.3198622724885296,0.0,0.0,0.0
0.7558497602515241,0.0,0.0,0.0
0.5607375716406406,0.0,0.0,0.0
0.4641240186946067,0.0,0.0,0.0
0.4735586490478047,0.0,0.0,0.0
0.5002876950254419,0.0,0.0,0.0
